X,population,gdp_per_capita,human_development_index,v2x_libdem,v2x_freexp_altinf,median_age,aged_70_older,life_expectancy,stringency_index,daily_covid_deaths,daily_covid_deaths_per_100k,daily_covid_cases,daily_covid_cases_per_100k,daily_tests,daily_tests_per_100k,daily_positive_rate,democracy,PR.rating,CL.rating,Total,democ,autoc,polity,polity2,area_ifr,pop.2020,pop.adult,pop.60plus,cases,new_cases_7dma,cases.100k.pop,new.cases.100k.pop,deaths,cfr,total.vaccinations,first.dose,second.dose,first.dose.pct,second.dose.pct,vaccinations.perday.100k.pop,log_gdp_ppp,case_ir,death_r,pred_ir,pred_ir_low,pred_ir_high,pred_cases,pred_cases_low,pred_cases_high,iso3c,region,date
41367,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,1.429,0.0757607085561356,1581,83.8192303899582,0.1,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1121,1.42857142857143,59.4315985244422,0.0757379871599876,30,2.676,NA,NA,NA,NA,NA,NA,-10.4482121319964,5.94315985244422e-4,1.59049773035974e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-01
41368,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,1.571,0.0832890644798383,1671,88.5907235810375,0.1,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1122,1.57142857142857,59.4846151154542,0.0833117858759863,30,2.674,NA,NA,NA,NA,NA,NA,-10.4482121319964,5.94846151154542e-4,1.59049773035974e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-02
41369,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,1.429,0.0757607085561356,1502,79.6309197000109,0.1,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1122,1.42857142857143,59.4846151154542,0.0757379871599876,30,2.674,NA,NA,NA,NA,NA,NA,-10.4482121319964,5.94846151154542e-4,1.59049773035974e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-03
41370,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,1.143,0.0605979635267061,1416,75.0714928729797,0.1,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1123,1.14285714285714,59.5376317064662,0.0605903897279901,30,2.671,NA,NA,NA,NA,NA,NA,-10.4482121319964,5.95376317064662e-4,1.59049773035974e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-04
41371,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,1.143,0.0605979635267061,1416,75.0714928729797,0.1,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1124,1.14285714285714,59.5906482974782,0.0605903897279901,30,2.669,NA,NA,NA,NA,NA,NA,-10.4482121319964,5.95906482974782e-4,1.59049773035974e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-05
41372,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,1.429,0.0757607085561356,1392,73.7990946886919,0.1,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1127,1.42857142857143,59.7496980705142,0.0757379871599876,30,2.662,NA,NA,NA,NA,NA,NA,-10.4482121319964,5.97496980705142e-4,1.59049773035974e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-06
41373,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,2.286,0.121195927053412,1349,71.5193812751763,0.2,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1134,2.28571428571429,60.1208142075981,0.12118077945598,30,2.646,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.01208142075981e-4,1.59049773035974e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-07
41374,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,2.857,0.151468400521259,1325,70.2469830908885,0.2,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1141,2.85714285714286,60.4919303446821,0.151475974319975,30,2.629,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.04919303446821e-4,1.59049773035974e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-08
41375,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,4.571,0.242338837515812,1325,70.2469830908885,0.3,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1154,4.57142857142857,61.181146027838,0.24236155891196,30,2.6,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.1181146027838e-4,1.59049773035974e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-09
41376,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,6.143,0.325680918586663,1430,75.8137251471476,0.4,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1165,6.14285714285714,61.7643285289698,0.325673344787947,30,2.575,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.17643285289699e-4,1.59049773035974e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-10
41377,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,7.143,0.378697509598654,1528,81.0093510663227,0.5,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1173,7.14285714285714,62.1884612570658,0.378689935799938,30,2.558,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.21884612570658e-4,1.59049773035974e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-11
41378,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,7,0.371116137083939,1589,84.2433631180542,0.4,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1173,7,62.1884612570658,0.371116137083939,30,2.558,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.21884612570658e-4,1.59049773035974e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-12
41379,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0.143,0.00758137251471475,6.714,0.35595339205451,1632,86.5230765315698,0.4,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1174,6.71428571428571,62.2414778480778,0.355968539651942,31,2.641,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.22414778480778e-4,1.64351432137173e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-13
41380,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0.143,0.00758137251471475,5.714,0.302936801042518,1685,89.3329558552053,0.3,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1174,5.71428571428571,62.2414778480778,0.30295194863995,31,2.641,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.22414778480778e-4,1.64351432137173e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-14
41381,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0.143,0.00758137251471475,5.286,0.280245700089386,1715,90.9234535855651,0.3,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1178,5.28571428571429,62.4535442121257,0.280230552491954,31,2.632,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.24535442121257e-4,1.64351432137173e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-15
41382,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0.143,0.00758137251471475,3.571,0.189322246503821,1704,90.3402710844332,0.2,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1179,3.57142857142857,62.5065608031377,0.189344967899969,31,2.629,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.25065608031377e-4,1.64351432137173e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-16
41383,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0.143,0.00758137251471475,2.857,0.151468400521259,1754,92.9911006350327,0.2,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1185,2.85714285714286,62.8246603492097,0.151475974319975,31,2.616,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.28246603492097e-4,1.64351432137173e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-17
41384,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0.143,0.00758137251471475,2.286,0.121195927053412,1737,92.0898185878289,0.1,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1189,2.28571428571429,63.0367267132576,0.12118077945598,31,2.607,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.30367267132576e-4,1.64351432137173e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-18
41385,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0.143,0.00758137251471475,2.714,0.143887028006544,1712,90.7644038125291,0.2,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1192,2.71428571428571,63.1957764862936,0.143902175603976,31,2.601,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.31957764862936e-4,1.64351432137173e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-19
41386,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,2.571,0.13630565549183,1755,93.0441172260447,0.1,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1192,2.57142857142857,63.1957764862936,0.136328376887978,31,2.601,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.31957764862936e-4,1.64351432137173e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-20
41387,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,2.714,0.143887028006544,1647,87.3183253967497,0.2,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1193,2.71428571428571,63.2487930773056,0.143902175603976,31,2.598,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.32487930773056e-4,1.64351432137173e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-21
41388,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,2.714,0.143887028006544,1595,84.5614626641261,0.2,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1197,2.71428571428571,63.4608594413536,0.143902175603976,31,2.59,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.34608594413536e-4,1.64351432137173e-5,0.0730276058789047,0.0614799786511746,0.0862373917668995,137744.816264002,115963.658691803,162661.140825509,LVA,Europe,2020-07-22
41389,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,3.429,0.181793890580118,1611,85.409728120318,0.2,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1203,3.42857142857143,63.7789589874255,0.18177116918397,31,2.577,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.37789589874255e-4,1.64351432137173e-5,0.0730276058789047,0.0615402196461939,0.0862373917668995,137744.816264002,116077.28537709,162661.140825509,LVA,Europe,2020-07-23
41390,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,2.857,0.151468400521259,1514,80.2671187921548,0.2,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1205,2.85714285714286,63.8849921694495,0.151475974319975,31,2.573,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.38849921694495e-4,1.64351432137173e-5,0.0730276058789047,0.0616041498526316,0.0862373917668995,137744.816264002,116197.870660333,162661.140825509,LVA,Europe,2020-07-24
41391,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,2.429,0.128777299568127,1441,76.3969076482795,0.2,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1206,2.42857142857143,63.9380087604615,0.128754578171979,31,2.57,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.39380087604615e-4,1.64351432137173e-5,0.0730276058789047,0.061669700236919,0.0862373917668995,137744.816264002,116321.511926277,162661.140825509,LVA,Europe,2020-07-25
41392,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,3.857,0.20448499153325,1449,76.8210403763754,0.3,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1219,3.85714285714286,64.6272244436174,0.204492565331966,31,2.543,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.46272244436174e-4,1.64351432137173e-5,0.0730276058789047,0.0617097889873869,0.0862373917668995,137744.816264002,116397.127407587,162661.140825509,LVA,Europe,2020-07-26
41393,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,3.857,0.20448499153325,1378,73.056862414524,0.3,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1219,3.85714285714286,64.6272244436174,0.204492565331966,31,2.543,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.46272244436174e-4,1.64351432137173e-5,0.0730276058789047,0.0617605034965724,0.0862373917668995,137744.816264002,116492.785216242,162661.140825509,LVA,Europe,2020-07-27
41394,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,3.857,0.20448499153325,1405,74.4883103718478,0.3,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1220,3.85714285714286,64.6802410346294,0.204492565331966,31,2.541,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.46802410346294e-4,1.64351432137173e-5,0.0730276058789047,0.0618127000532497,0.0862373917668995,137744.816264002,116591.23846584,162661.140825509,LVA,Europe,2020-07-28
41395,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,3.857,0.20448499153325,1444,76.5559574213154,0.3,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1224,3.85714285714286,64.8923073986773,0.204492565331966,31,2.533,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.48923073986773e-4,1.64351432137173e-5,0.0730276058789047,0.0618591734299371,0.0862373917668995,137744.816264002,116678.896641894,162661.140825509,LVA,Europe,2020-07-29
41396,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0,0,3.571,0.189322246503821,1437,76.1848412842315,0.2,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1228,3.57142857142857,65.1043737627253,0.189344967899969,31,2.524,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.51043737627253e-4,1.64351432137173e-5,0.0730276058789047,0.0619072718091998,0.0862373917668995,137744.816264002,116769.619901056,162661.140825509,LVA,Europe,2020-07-30
41397,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,50,0.143,0.00758137251471475,3.714,0.196903619018536,1432,75.9197583291715,0.3,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1231,3.71428571428571,65.2634235357613,0.196918766615968,32,2.6,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.52634235357613e-4,1.69653091238372e-5,0.0730276058789047,0.0619675712285416,0.0862373917668995,137744.816264002,116883.356786418,162661.140825509,LVA,Europe,2020-07-31
41398,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,47.22,0.143,0.00758137251471475,4.571,0.242338837515812,1462,77.5102560595313,0.3,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1238,4.57142857142857,65.6345396728452,0.24236155891196,32,2.585,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.56345396728452e-4,1.69653091238372e-5,0.0730276058789047,0.0620354685339577,0.0862373917668995,137744.816264002,117011.424819688,162661.140825509,LVA,Europe,2020-08-01
41399,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,47.22,0.143,0.00758137251471475,3.429,0.181793890580118,1463,77.5632726505433,0.2,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1243,3.42857142857143,65.8996226279052,0.18177116918397,32,2.574,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.58996226279052e-4,1.69653091238372e-5,0.0730276058789047,0.0621136643198195,0.0862373917668995,137744.816264002,117158.917867372,162661.140825509,LVA,Europe,2020-08-02
41400,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,47.22,0.143,0.00758137251471475,3.857,0.20448499153325,1447,76.7150071943514,0.3,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1246,3.85714285714286,66.0586724009411,0.204492565331966,32,2.568,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.60586724009411e-4,1.69653091238372e-5,0.0730276058789047,0.0622020037423049,0.0862373917668995,137744.816264002,117325.543862743,162661.140825509,LVA,Europe,2020-08-03
41401,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,47.22,0.143,0.00758137251471475,4.143,0.21964773656268,1489,78.941704016855,0.3,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1249,4.14285714285714,66.2177221739771,0.219640162763964,32,2.562,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.62177221739771e-4,1.69653091238372e-5,0.0730276058789047,0.0622865391033406,0.0862373917668995,137744.816264002,117484.994629799,162661.140825509,LVA,Europe,2020-08-04
41402,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,47.22,0.143,0.00758137251471475,4.714,0.249920210030527,1536,81.4334837944186,0.3,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1257,4.71428571428571,66.6418549020731,0.249935357627959,32,2.546,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.66418549020731e-4,1.69653091238372e-5,0.0730276058789047,0.0623638948978497,0.0862373917668995,137744.816264002,117630.903284114,162661.140825509,LVA,Europe,2020-08-05
41403,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,47.22,0.143,0.00758137251471475,6.714,0.35595339205451,1553,82.3347658416225,0.4,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1275,6.71428571428571,67.5961535402889,0.355968539651942,32,2.51,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.75961535402889e-4,1.69653091238372e-5,0.0730276058789047,0.0624718031651914,0.0862373917668995,137744.816264002,117834.44007379,162661.140825509,LVA,Europe,2020-08-06
41404,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,47.22,0,0,7.143,0.378697509598654,1648,87.3713419877617,0.4,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1281,7.14285714285714,67.9142530863608,0.378689935799938,32,2.498,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.79142530863608e-4,1.69653091238372e-5,0.0730276058789047,0.06258411329129,0.0862373917668995,137744.816264002,118046.279658258,162661.140825509,LVA,Europe,2020-08-07
41405,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,47.22,0,0,7.143,0.378697509598654,1712,90.7644038125291,0.4,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1288,7.14285714285714,68.2853692234448,0.378689935799938,32,2.484,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.82853692234448e-4,1.69653091238372e-5,0.0730276058789047,0.06269427083224,0.0862373917668995,137744.816264002,118254.059032313,162661.140825509,LVA,Europe,2020-08-08
41406,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,47.22,0,0,6.714,0.35595339205451,1746,92.5669679069368,0.4,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1290,6.71428571428571,68.3914024054688,0.355968539651942,32,2.481,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.83914024054688e-4,1.69653091238372e-5,0.0730276058789047,0.06280080284746,0.0862373917668995,137744.816264002,118454.999932485,162661.140825509,LVA,Europe,2020-08-09
41407,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,47.22,0,0,6.286,0.333262291101377,1744,92.4609347249128,0.4,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1290,6.28571428571429,68.3914024054688,0.333247143503945,32,2.481,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.83914024054688e-4,1.69653091238372e-5,0.073051569332811,0.0629137310263972,0.0862373917668995,137790.016178687,118668.005289453,162661.140825509,LVA,Europe,2020-08-10
41408,1886202,25063.846,0.866,0.712,0.958,43.9,14.136,75.29,47.22,0,0,6.286,0.333262291101377,1809,95.9070131406922,0.3,1,1,2,89,8,0,8,8,0.952783942668027,1886202,1489709,520135,1293,6.28571428571429,68.5504521785047,0.333247143503945,32,2.475,NA,NA,NA,NA,NA,NA,-10.4482121319964,6.85504521785047e-4,1.69653091238372e-5,0.0731711648031458,0.0630242451200328,0.0862373917668995,138015.597394023,118876.457193896,162661.140825509,LVA,Europe,2020-08-11
